price;title;location;surface;rooms
600000;Mieszkanie Warszawa Muranów, ul. Nowolipki;Muranów;45.0;2
549000;Mieszkanie Warszawa Targówek, ul. Janinówka;Targówek;55.0;3
2000000;Mieszkanie Warszawa Wola, ul. Siedmiogrodzka;Wola;83.45;3
1058885;Nowe mieszkanie Warszawa Siekierki, ul. Polska;Siekierki;91.35;4
745000;Mieszkanie Warszawa Gocław, ul. Ostrobramska;Gocław;53.7;2
900000;Mieszkanie Warszawa Żoliborz, ul. Rydygiera;Żoliborz;45.9;2
707000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;37.73;1
530000;Mieszkanie Warszawa Praga-Północ, ul. Skoczylasa;Praga-Północ;42.0;2
1470000;Mieszkanie Warszawa Muranów, ul. Zygmunta Słomińskiego;Muranów;101.9;3
560000;Mieszkanie Warszawa Praga-Południe, ul. Grochowska;Praga-Południe;53.0;2
826000;Mieszkanie Warszawa Stary Żoliborz, ul. Krajewskiego;Stary Żoliborz;54.82;3
501167;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;39.0;2
627000;Mieszkanie Warszawa Mokotów, ul. Jana III Sobieskiego 107;Mokotów;47.0;3
459488;Mieszkanie Warszawa Praga-Południe, ul. Mińska 45;Praga-Południe;27.68;1
2194900;Nowe mieszkanie Warszawa;mazowieckie;155.0;3
888570;Mieszkanie Warszawa Mirów, ul. Grzybowska 43a;Mirów;32.91;2
1275000;Nowe mieszkanie Warszawa Powiśle, ul. Radna;Powiśle;43.2;2
760000;Mieszkanie Warszawa Wola, ul. Ostroroga;Wola;51.5;2
540000;Mieszkanie Warszawa Wola, ul. Złota;Wola;29.2;1
2508192;Nowe mieszkanie Warszawa Wola, ul. Towarowa;Wola;85.14;3
528000;Mieszkanie Warszawa Praga-Północ, ul. Markowska;Praga-Północ;48.0;3
439000;Nowe mieszkanie Warszawa Wola, ul. Żytnia;Wola;30.0;1
455000;Mieszkanie Warszawa Stary Żoliborz, ul. Krasińskiego;Stary Żoliborz;27.0;1
829000;Mieszkanie Warszawa Wola, ul. Krochmalna;Wola;55.0;2
2271800;Mieszkanie Warszawa Śródmieście, ul. Łucka;Śródmieście;122.8;5
763000;Mieszkanie Warszawa Grochów, ul. Majdańska;Grochów;62.0;3
659664;Mieszkanie Warszawa Stary Mokotów, ul. Odolańska;Stary Mokotów;40.72;2
854102;Nowe mieszkanie Warszawa;mazowieckie;35.84;1
615000;Mieszkanie Warszawa Muranów, ul. Mordechaja Anielewicza;Muranów;46.0;3
589000;Mieszkanie Warszawa Praga-Północ, ul. Wileńska;Praga-Północ;50.0;2
705000;Mieszkanie Warszawa Czyste, ul. Ludwiki;Czyste;37.65;2
495000;Mieszkanie Warszawa Stary Żoliborz, ul. gen. Józefa Zajączka;Stary Żoliborz;35.0;2
955000;Mieszkanie Warszawa Żoliborz, ul. Zygmunta Krasińskiego;Żoliborz;55.5;3
779999;Mieszkanie Warszawa, ul. Ostroroga;mazowieckie;43.6;2
669000;Mieszkanie Warszawa Grochów, ul. Kobielska 19;Grochów;51.0;2
699000;Mieszkanie Warszawa Praga-Południe, ul. Augustyna Kordeckiego;Praga-Południe;47.96;2
850000;Mieszkanie Warszawa Praga-Północ, ul. Targowa;Praga-Północ;68.74;2
835000;Mieszkanie Warszawa Żoliborz, ul. Anny German;Żoliborz;42.1;2
690000;Mieszkanie Warszawa Praga-Północ, ul. Szwedzka;Praga-Północ;43.0;2
752600;Mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;68.0;3
891000;Mieszkanie Warszawa Mokotów, ul. Grażyny;Mokotów;60.0;2
575000;Mieszkanie Warszawa Nowe Miasto, ul. Bonifraterska;Nowe Miasto;37.0;2
950000;Mieszkanie Warszawa Wola, ul. Okopowa;Wola;58.0;2
2300000;Mieszkanie Warszawa Powiśle, ul. 3 Maja;Powiśle;124.0;4
549000;Mieszkanie Warszawa Żoliborz;Żoliborz;32.0;2
732000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;31.64;1
899000;Mieszkanie Warszawa Śródmieście, ul. Plater 25;Śródmieście;35.0;2
395000;Mieszkanie Warszawa Praga-Północ, ul. Szanajcy;Praga-Północ;29.97;1
995000;Mieszkanie Warszawa Praga-Południe, ul. Mikołajczyka;Praga-Południe;69.0;2
904428;Mieszkanie Warszawa Mirów;Mirów;46.62;2
2300000;Nowe mieszkanie Warszawa Mokotów, ul. Górska;Mokotów;110.08;4
685000;Mieszkanie Warszawa Żoliborz, ul. gen. Józefa Zajączka;Żoliborz;42.0;2
625000;Mieszkanie Warszawa Nowa Praga, ul. Szwedzka;Nowa Praga;39.0;2
745000;Mieszkanie Warszawa Śródmieście, ul. Aleje Jerozolimskie;Śródmieście;48.1;1
565000;Mieszkanie Warszawa Muranów, ul. Anielewicza;Muranów;45.5;3
925000;Mieszkanie Warszawa Śródmieście, ul. Krucza;Śródmieście;50.0;2
599000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;57.0;3
630000;Mieszkanie Warszawa Wola, ul. Chłodna;Wola;39.5;2
1030000;Mieszkanie Warszawa Powiśle, ul. Solec;Powiśle;58.84;2
670000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;53.0;3
752200;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;46.82;2
550000;Mieszkanie Warszawa Żoliborz, ul. ks. Jerzego Popiełuszki;Żoliborz;34.22;1
1030000;Mieszkanie Warszawa Mokotów, ul. Bobrowiecka;Mokotów;71.0;3
950000;Mieszkanie Warszawa Żoliborz, ul. Zygmunta Krasińskiego;Żoliborz;75.0;3
649000;Mieszkanie Warszawa Targówek, ul. Gajkowicza;Targówek;55.0;3
657000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;51.0;2
1456000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;72.42;3
930000;Mieszkanie Warszawa Kamionek, ul. Żupnicza;Kamionek;68.0;3
635000;Mieszkanie Warszawa;mazowieckie;50.0;2
1650000;Mieszkanie Warszawa Śródmieście, ul. Wilcza;Śródmieście;86.0;3
435000;Mieszkanie Warszawa Praga-Północ;Praga-Północ;37.0;2
440000;Mieszkanie Warszawa Ochota, ul. Ludwika Krzywickiego;Ochota;26.6;1
805000;Mieszkanie Warszawa Gocław, ul. 21 Pułku Piechoty Dzieci Warszawy;Gocław;78.5;4
1558000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;84.53;4
738150;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;44.47;2
845000;Mieszkanie Warszawa Wola;Wola;53.0;2
489000;Mieszkanie Warszawa Praga-Południe, ul. Waszyngtona;Praga-Południe;33.0;2
1250000;Mieszkanie Warszawa Praga-Południe, ul. Zbaraska;Praga-Południe;109.4;4
661200;Nowe mieszkanie Warszawa Praga-Południe, ul. Ostrobramska;Praga-Południe;44.89;2
500000;Mieszkanie Warszawa Sady Żoliborskie, ul. Anny German;Sady Żoliborskie;32.6;1
575000;Mieszkanie Warszawa Stara Praga, ul. Targowa;Stara Praga;41.13;2
650000;Mieszkanie Warszawa Śródmieście, ul. Wałowa;Śródmieście;38.0;2
476877;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;36.91;2
1051352;Nowe mieszkanie Warszawa Siekierki, ul. Polska;Siekierki;84.4;4
850000;Mieszkanie Warszawa Nowe Miasto, ul. Kościelna;Nowe Miasto;65.5;2
920000;Mieszkanie Warszawa Stara Ochota;Stara Ochota;56.0;3
595000;Mieszkanie Warszawa Grochów, ul. Osowska;Grochów;51.34;2
750000;Mieszkanie Warszawa Powiśle;Powiśle;38.0;2
549000;Mieszkanie Warszawa Praga-Południe, ul. Kinowa;Praga-Południe;38.0;2
480000;Mieszkanie Warszawa Śródmieście Północne, ul. Jana Pawła II;Śródmieście Północne;21.0;1
975000;Mieszkanie Warszawa Czyste, ul. Siedmiogrodzka;Czyste;61.0;2
960000;Mieszkanie Warszawa Śródmieście Południowe, ul. Sienna 65;Śródmieście Południowe;32.2;1
490000;Mieszkanie Warszawa Praga-Północ;Praga-Północ;48.0;3
1419000;Mieszkanie Warszawa Wola, ul. Łucka;Wola;142.0;4
860000;Mieszkanie Warszawa Mokotów;Mokotów;58.3;2
530000;Mieszkanie Warszawa Gocław;Gocław;35.0;1
2749000;Mieszkanie Warszawa Śródmieście, ul. Piękna;Śródmieście;157.0;8
439000;Mieszkanie Warszawa Bemowo, ul. gen. Bolesława Szareckiego;Bemowo;39.91;2
1500000;Mieszkanie Warszawa Mirów;Mirów;91.2;2
375000;Mieszkanie Warszawa Nowa Praga, ul. Plac Hallera;Nowa Praga;19.0;1
2980000;Mieszkanie Warszawa Śródmieście, ul. Rynek Starego Miasta;Śródmieście;125.59;5
658000;Mieszkanie Warszawa Targówek, ul. Aleksandra Gajkowicza;Targówek;54.8;3
750000;Mieszkanie Warszawa Śródmieście, ul. Pokorna 2;Śródmieście;39.59;2
575000;Mieszkanie Warszawa Saska Kępa, ul. Afrykańska;Saska Kępa;47.0;3
732979;Nowe mieszkanie Warszawa Siekierki, ul. Bluszczańska;Siekierki;44.14;2
585675;Mieszkanie Warszawa Mokotów, ul. Puławska;Mokotów;41.1;2
775713;Mieszkanie Warszawa Mirów;Mirów;35.34;1
639000;Mieszkanie Warszawa Powiśle, ul. Górnośląska;Powiśle;27.33;1
775000;Nowe mieszkanie Warszawa Praga-Południe, ul. Mlądzka;Praga-Południe;61.67;3
1660000;Mieszkanie Warszawa Żoliborz, ul. Wojska Polskiego;Żoliborz;83.3;3
649000;Mieszkanie Warszawa Grochów, ul. Ostrobramska;Grochów;59.3;4
2369000;Mieszkanie Warszawa Stare Miasto, ul. Piwna;Stare Miasto;86.0;3
739000;Mieszkanie Warszawa Gocław;Gocław;75.0;3
635800;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;34.6;2
980000;Mieszkanie Warszawa Śródmieście, ul. Wilcza;Śródmieście;56.0;3
6300000;Mieszkanie Warszawa Śródmieście;Śródmieście;160.0;4
630000;Mieszkanie Warszawa Mirów;Mirów;38.4;2
814000;Mieszkanie Warszawa Żoliborz, ul. Powązkowska;Żoliborz;41.0;2
773600;Nowe mieszkanie Warszawa;mazowieckie;55.84;2
399000;Mieszkanie Warszawa Praga-Północ, ul. Tarchomińska;Praga-Północ;30.83;1
750000;Mieszkanie Warszawa Śródmieście;Śródmieście;49.0;3
721673;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;53.26;3
838000;Mieszkanie Warszawa Śródmieście, ul. Sienna;Śródmieście;56.0;2
526400;Mieszkanie Warszawa Targówek, ul. Kolonijna;Targówek;37.6;2
804400;Nowe mieszkanie Warszawa;mazowieckie;47.65;3
882000;Mieszkanie Warszawa Mirów, ul. Platynowa;Mirów;46.5;3
699000;Mieszkanie Warszawa Stara Praga, ul. Jagiellońska 5a;Stara Praga;43.0;2
1490000;Mieszkanie Warszawa Żoliborz;Żoliborz;102.0;3
650000;Mieszkanie Warszawa Muranów;Muranów;41.13;2
1090000;Mieszkanie Warszawa Mokotów, ul. Sielecka;Mokotów;58.0;2
780000;Mieszkanie Warszawa Żoliborz;Żoliborz;51.3;2
1292000;Mieszkanie Warszawa Wola, ul. Krochmalna;Wola;38.04;1
657600;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;39.71;2
947000;Mieszkanie Warszawa Czyste, ul. Ludwiki;Czyste;52.87;3
1230000;Mieszkanie Warszawa Praga-Południe, ul. Przeworska;Praga-Południe;75.0;3
787000;Mieszkanie Warszawa Praga-Północ, ul. Szwedzka;Praga-Północ;44.0;2
799000;Mieszkanie Warszawa Sielce;Sielce;58.0;3
850000;Mieszkanie Warszawa Mokotów, ul. Gagarina;Mokotów;65.0;3
990000;Mieszkanie Warszawa Żoliborz, ul. Krasińskiego;Żoliborz;75.0;3
1340000;Mieszkanie Warszawa Stare Miasto, ul. Piwna;Stare Miasto;80.0;3
770000;Mieszkanie Warszawa Śródmieście, ul. Świętokrzyska;Śródmieście;38.0;2
1550000;Mieszkanie Warszawa Powiśle, ul. Smulikowskiego;Powiśle;81.96;4
600000;Mieszkanie Warszawa Śródmieście, ul. Solec;Śródmieście;36.0;2
825000;Mieszkanie Warszawa Praga-Północ, ul. Sierakowskiego;Praga-Północ;43.0;2
3600000;Nowe mieszkanie Warszawa Mokotów, ul. Kazimierzowska;Mokotów;213.43;6
2090000;Mieszkanie Warszawa Mokotów, ul. Jana III Sobieskiego;Mokotów;135.0;4
549000;Mieszkanie Warszawa Stara Ochota, ul. Lelechowska;Stara Ochota;35.34;1
436000;Mieszkanie Warszawa Saska Kępa, ul. Międzynarodowa;Saska Kępa;28.0;1
700000;Mieszkanie Warszawa Śródmieście Południowe, ul. Noakowskiego 16;Śródmieście Południowe;28.57;1
736000;Mieszkanie Warszawa Śródmieście, ul. Dzielna;Śródmieście;48.14;2
480000;Mieszkanie Warszawa Śródmieście, ul. Miła;Śródmieście;26.0;1
489000;Mieszkanie Warszawa Praga-Południe, ul. Waszyngtona;Praga-Południe;33.0;2
650000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;38.0;2
870989;Nowe mieszkanie Warszawa Mokotów, ul. Bluszczańska;Mokotów;55.98;3
690000;Mieszkanie Warszawa Targówek, ul. Kołowa;Targówek;69.7;3
849000;Mieszkanie Warszawa Żoliborz, ul. Zygmunta Krasińskiego 18;Żoliborz;56.0;3
910000;Mieszkanie Warszawa Wola, ul. Giełdowa;Wola;39.23;2
499000;Mieszkanie Warszawa Kamionek, ul. Międzyborska;Kamionek;40.0;2
505000;Mieszkanie Warszawa Praga-Północ, ul. Tysiąclecia;Praga-Północ;38.0;2
590000;Mieszkanie Warszawa Praga-Południe, ul. Mycielskiego;Praga-Południe;47.0;2
820000;Mieszkanie Warszawa Wola, ul. Banderii;Wola;57.2;2
579000;Mieszkanie Warszawa Powiśle, ul. Solec;Powiśle;36.0;2
545000;Mieszkanie Warszawa Saska Kępa, ul. Międzynarodowa;Saska Kępa;48.59;3
6867000;Nowe mieszkanie Warszawa Wola, ul. Krochmalna;Wola;218.0;7
631380;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;49.0;2
645000;Mieszkanie Warszawa Grochów, ul. Przeworska;Grochów;50.44;2
2200000;Mieszkanie Warszawa Stare Miasto, ul. Plac Zamkowy;Stare Miasto;88.0;4
510000;Mieszkanie Warszawa Śródmieście, ul. Świętokrzyska;Śródmieście;30.96;2
349000;Mieszkanie Warszawa Praga-Południe, ul. Kobielska;Praga-Południe;32.0;1
1390000;Mieszkanie Warszawa Śródmieście, ul. Boya-Żeleńskiego;Śródmieście;66.21;2
2024925;Mieszkanie Warszawa Śródmieście, ul. Chmielna;Śródmieście;115.71;3
455000;Bezpośrednio - Dwupokojowe  mieszkanie z wyposażeniem , wyodrębnione z KW;Grochów;38.5;2
7456269;Nowe mieszkanie Warszawa Śródmieście;Śródmieście;187.24;3
825000;Mieszkanie Warszawa Targówek, ul. Wierna;Targówek;64.45;3
758000;Nowe mieszkanie Warszawa;mazowieckie;114.0;4
1950000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;114.4;4
980000;Mieszkanie Warszawa Śródmieście, ul. Krucza;Śródmieście;56.5;3
658000;Mieszkanie Warszawa Praga-Północ;Praga-Północ;49.0;2
1000000;Mieszkanie Warszawa Śródmieście, ul. Solidarności;Śródmieście;73.36;3
630000;Mieszkanie Warszawa Grochów, ul. Grochowska;Grochów;68.1;3
1380281;Nowe mieszkanie Warszawa Praga-Południe, ul. Jarocińska;Praga-Południe;115.99;2
3137000;Mieszkanie Warszawa Powiśle, ul. Wybrzeże Kościuszkowskie;Powiśle;107.0;3
785000;Mieszkanie Warszawa Praga-Północ, ul. 11 Listopada;Praga-Północ;72.76;2
950000;Mieszkanie Warszawa Muranów, ul. Nowolipki 17;Muranów;60.0;3
734100;Nowe mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;60.54;3
780000;Mieszkanie Warszawa Saska Kępa, ul. Libijska;Saska Kępa;52.0;2
469999;Mieszkanie Warszawa Praga-Północ, ul. Namysłowska;Praga-Północ;38.0;2
650000;Mieszkanie Warszawa Saska Kępa, ul. Międzynarodowa;Saska Kępa;57.0;3
899000;Mieszkanie po remoncie na Belwederskiej !!OKAZJA!!;Mokotów;65.0;3
3050000;Mieszkanie Warszawa Śródmieście, ul. Złota;Śródmieście;62.5;2
818000;Mieszkanie Warszawa Ochota, ul. Barska;Ochota;54.5;2
619000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;36.98;2
1225000;Mieszkanie Warszawa Mokotów, ul. Górska;Mokotów;58.0;3
547000;Mieszkanie Warszawa Praga-Południe, ul. Przedświt 6;Praga-Południe;58.6;2
740000;Mieszkanie Warszawa Praga-Południe, ul. Ostrobramska;Praga-Południe;53.3;2
1790000;Mieszkanie Warszawa Śródmieście, al. Szucha;Śródmieście;88.0;3
1550000;Mieszkanie Warszawa Stara Ochota, ul. Niemcewicza;Stara Ochota;67.0;3
445000;Mieszkanie Warszawa Praga-Północ;Praga-Północ;33.4;1
5912630;Luksusowy penthouse z prywatnym  tarasem na dachu i widokiem na centrum;Śródmieście;190.73;3
850000;Mieszkanie Warszawa Gocław, ul. Okulickiego;Gocław;81.43;3
399999;Mieszkanie Warszawa Śródmieście, ul. Bagno;Śródmieście;22.0;1
1350000;Mieszkanie Warszawa Śródmieście, ul. Piękna;Śródmieście;46.88;2
729600;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;44.95;3
683385;Mieszkanie Warszawa Wola, ul. Młynarska;Wola;47.13;3
1530000;Mieszkanie Warszawa Śródmieście, ul. Nalewki;Śródmieście;89.3;3
820000;Mieszkanie Warszawa Praga-Północ, ul. Wileńska;Praga-Północ;62.0;3
518700;Mieszkanie Warszawa Targówek, ul. Junkiewicz;Targówek;54.6;3
742600;Nowe mieszkanie Warszawa Gocław;Gocław;55.84;2
756000;Mieszkanie Warszawa Nowolipki, ul. Nowolipki;Nowolipki;56.0;3
1470000;Mieszkanie Warszawa Stara Ochota;Stara Ochota;104.1;4
528700;Nowe mieszkanie Warszawa Mokotów, ul. Gąsocińska;Mokotów;39.91;2
1300000;Mieszkanie Warszawa Śródmieście, ul. Elektoralna;Śródmieście;72.0;2
1380000;"Mieszkanie Warszawa Mokotów, ul. Batalionu ak ""Karpaty""";Mokotów;89.15;3
2590000;Mieszkanie Warszawa Mokotów;Mokotów;185.0;4
555000;Mieszkanie Warszawa Praga-Południe, ul. Międzynarodowa;Praga-Południe;45.0;3
2660000;Mieszkanie Warszawa Śródmieście, ul. Kopernika;Śródmieście;139.0;4
7900000;Mieszkanie Warszawa Powiśle, ul. Kruczkowskiego;Powiśle;210.0;4
420000;Mieszkanie Warszawa Wola;Wola;27.0;2
635000;Mieszkanie Warszawa Targówek, ul. Remiszewska;Targówek;74.0;2
425000;Mieszkanie Warszawa Praga-Północ, ul. Ząbkowska;Praga-Północ;38.0;2
702000;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;28.0;1
810000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;41.68;1
410000;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;27.0;1
949548;Nowe mieszkanie Warszawa Praga-Południe, ul. Podskarbińska 32/34;Praga-Południe;78.48;4
460500;Mieszkanie Warszawa Mokotów, ul. Konduktorska;Mokotów;34.11;2
2660000;Mieszkanie Warszawa Śródmieście;Śródmieście;139.0;4
2795840;Mieszkanie Warszawa Mokotów, ul. Zajączkowska;Mokotów;87.37;3
683844;Nowe mieszkanie Warszawa Praga-Południe, ul. Jeziorańskiego;Praga-Południe;69.78;3
635000;Mieszkanie Warszawa Śródmieście, ul. Franciszkańska;Śródmieście;42.48;2
598000;Mieszkanie Warszawa Targówek Mieszkaniowy, ul. Smoleńska 81;Targówek Mieszkaniowy;55.15;3
1350000;Mieszkanie Warszawa Śródmieście, ul. Piękna;Śródmieście;46.88;2
740000;Mieszkanie Warszawa Stary Mokotów, ul. Wiktorska;Stary Mokotów;44.0;2
672000;Mieszkanie Warszawa Śródmieście;Śródmieście;28.0;1
798000;Mieszkanie Warszawa Wola, ul. Jaktorowska;Wola;45.0;3
660000;Mieszkanie Warszawa Praga-Północ, ul. Tysiąclecia;Praga-Północ;59.0;3
1798000;Mieszkanie Warszawa Praga-Południe, ul. Bohaterewicza;Praga-Południe;105.2;3
520000;Mieszkanie Warszawa Powiśle, ul. Górnośląska;Powiśle;30.0;1
535000;Mieszkanie Warszawa, ul. Młynarska;mazowieckie;39.5;2
1032800;Nowe mieszkanie Warszawa Siekierki, ul. Polska;Siekierki;91.35;4
700000;Mieszkanie Warszawa Praga-Południe, ul. Nasielska;Praga-Południe;50.0;2
1210000;Mieszkanie Warszawa Żoliborz, ul. Rydygiera;Żoliborz;58.0;3
640000;Bezpośrednio mieszkanie jednopokojowe w Centrum Warszawy;Śródmieście;37.37;1
1043406;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;71.0;3
702000;Mieszkanie Warszawa;mazowieckie;27.9;1
560000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;56.0;3
676000;Mieszkanie dwupokojowe,  Metro Racławicka. Stary Mokotów . Bezpośrednio.;Stary Mokotów;39.8;2
1050000;Mieszkanie Warszawa Stary Mokotów, ul. Kwiatowa;Stary Mokotów;95.76;5
2100000;Mieszkanie Warszawa Ujazdów, ul. Aleje Ujazdowskie;Ujazdów;102.0;3
664000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;37.17;2
1290000;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;91.0;3
657000;Mieszkanie Warszawa Praga-Południe, ul. Majdańska;Praga-Południe;51.0;2
650000;Mieszkanie Warszawa Gocław, ul. Dedala;Gocław;60.0;3
770000;Mieszkanie Warszawa Górny Mokotów;Górny Mokotów;55.0;3
1400000;Mieszkanie Warszawa, ul. Ząbkowska;mazowieckie;140.86;3
2178000;Mieszkanie Warszawa Śródmieście, ul. Leszczyńska;Śródmieście;78.79;3
1035000;Mieszkanie Warszawa Mokotów, ul. Madalińskiego;Mokotów;69.0;3
4390000;Mieszkanie Warszawa Ochota, ul. Kaliska;Ochota;207.0;4
493000;Mieszkanie Warszawa Grochów, ul. Kobielska;Grochów;38.0;2
2660000;Mieszkanie Warszawa Śródmieście Północne, ul. Kopernika;Śródmieście Północne;139.0;4
1039000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;46.62;2
920000;Mieszkanie Warszawa Śródmieście, ul. Marszałkowska;Śródmieście;46.46;1
740000;Mieszkanie Warszawa Stara Ochota, ul. Sękocińska;Stara Ochota;39.24;2
435000;Mieszkanie Warszawa Praga-Północ, ul. Zachariasza;Praga-Północ;30.0;1
639000;Mieszkanie Warszawa Muranów, ul. gen. Władysława Andersa;Muranów;44.5;2
1397000;Mieszkanie Warszawa Śródmieście, ul. Bracka;Śródmieście;80.0;4
5024340;Nowe mieszkanie Warszawa Mirów, ul. Ogrodowa;Mirów;195.12;5
445000;Mieszkanie Warszawa Nowa Praga;Nowa Praga;33.5;1
957000;Mieszkanie Warszawa Stare Miasto;Stare Miasto;58.0;2
993467;Nowe mieszkanie Warszawa Wola, ul. Towarowa;Wola;42.98;2
1520000;Mieszkanie Warszawa Żoliborz, ul. Rydygiera 15;Żoliborz;80.0;3
971000;Mieszkanie Warszawa Muranów, ul. Dzika;Muranów;64.91;3
553800;Mieszkanie Warszawa Grochów, ul. Czapelska;Grochów;39.0;2
2120000;Mieszkanie Warszawa Mokotów, ul. Jana III Sobieskiego;Mokotów;135.0;4
650000;Mieszkanie Warszawa Elsnerów, ul. Ponarska;Elsnerów;47.1;3
660000;Mieszkanie Warszawa Śródmieście, ul. Wilanowska;Śródmieście;44.17;2
2150000;Mieszkanie Warszawa Śródmieście, ul. Książęca;Śródmieście;95.1;3
555000;Mieszkanie Warszawa Muranów, ul. Andersa;Muranów;34.89;1
1136395;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;61.46;3
495000;Mieszkanie Warszawa Praga-Południe, ul. Krypska;Praga-Południe;40.1;2
585000;Nowe mieszkanie Warszawa Grochów, ul. Budrysów;Grochów;60.0;3
280000;Mieszkanie Warszawa Śródmieście, ul. Ludwika Zamenhofa;Śródmieście;19.0;1
1169000;Bezpośrednio Zielony Żoliborz 65m2, 3 pokoje, loggia, garaż i komórka;Żoliborz;65.0;3
569000;Mieszkanie Warszawa Śródmieście, ul. Siedmiogrodzka;Śródmieście;26.2;1
499000;Mieszkanie Warszawa Praga-Północ, ul. Wileńska;Praga-Północ;35.5;1
6876000;Mieszkanie Warszawa Śródmieście Północne, ul. Niecała;Śródmieście Północne;155.0;3
499000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;62.0;3
800000;Mieszkanie Warszawa Mokotów, ul. Lewicka;Mokotów;51.5;2
460000;Mieszkanie Warszawa Targówek Mieszkaniowy, ul. Wejherowska;Targówek Mieszkaniowy;45.8;2
920000;Mieszkanie Warszawa Stary Mokotów;Stary Mokotów;72.12;3
675000;Mieszkanie Warszawa Saska Kępa;Saska Kępa;56.7;2
634500;Mieszkanie Warszawa Ochota, ul. Grójecka;Ochota;47.0;3
520000;Słoneczne mieszkanie 42 m2 na Woli w świetnej lokalizacji;Wola;42.0;2
5000000;Mieszkanie Warszawa Śródmieście, ul. Oboźna;Śródmieście;164.0;3
